PanjivaRecordID,score
149826338,0.08385668
148589408,0.09198643
151040262,0.09561283
150947496,0.09611823
148762104,0.09736603
150894971,0.111788206
150214539,0.111788206
149871011,0.11619986
151003453,0.119247176
148279112,0.14114802
148279113,0.14114802
150681141,0.14913225
147648000,0.15227593
147387796,0.15306865
148064401,0.16004586
148694059,0.16258746
149681610,0.16474706
149304497,0.16854334
149443222,0.17737672
148262662,0.17887485
149205504,0.17901796
147336338,0.17930713
148773248,0.18026207
148171686,0.1866425
147655306,0.18752395
148044071,0.18851419
148544316,0.18988983
147101915,0.19350898
147365569,0.19350898
150048522,0.19495991
150785886,0.19554316
148084999,0.19665393
151073498,0.19955073
150423430,0.19986954
148031858,0.2014231
147361452,0.20188423
147216420,0.20246455
150587807,0.20280494
148641540,0.20309678
149446437,0.20382705
149035219,0.20438442
149738585,0.2045082
147855276,0.20465267
147679382,0.20535234
147705120,0.2055836
147107799,0.2061588
149959528,0.21202035
150056602,0.2154742
147704810,0.21577427
150279397,0.21877767
149131716,0.21910183
150469671,0.2195914
150092233,0.21986334
149608858,0.22070567
150020273,0.22075747
150679397,0.22143811
147790396,0.22349185
150624385,0.22355297
150668027,0.22391856
150370844,0.22622128
147487982,0.22753017
150513617,0.22912888
147652721,0.2303778
149625887,0.23139553
147192648,0.2324497
147730968,0.23261318
147169076,0.23280945
149909603,0.23314427
150658067,0.23336475
149050568,0.2341075
150005266,0.23761505
150810068,0.23871706
148899714,0.23921864
149697182,0.23921864
150948960,0.23921864
148308120,0.23936145
148615731,0.24078357
150168894,0.24197285
150366246,0.24338074
150660988,0.24414076
149684290,0.24414076
150085895,0.24414076
151054576,0.24470562
148615492,0.24584933
150419245,0.24642682
150372210,0.24810722
147540925,0.24883617
148276179,0.24920115
150913922,0.24920115
148758425,0.24920115
149257224,0.2501008
148906878,0.2517653
147984528,0.25243267
148247730,0.25258973
148498979,0.2545164
148311415,0.2550008
148826510,0.2550008
150152255,0.2550008
147179040,0.2550008
148053343,0.2550008
149705475,0.25505573
148812444,0.25620794
150966763,0.25639805
148482558,0.25713024
150808875,0.25788864
150971539,0.25876948
150702225,0.2593618
149512184,0.2593618
149406843,0.25964487
150756664,0.2600484
148365589,0.26054725
148187735,0.26092944
150765777,0.2616574
149512247,0.26205823
148008116,0.2630229
147980025,0.26429024
147980026,0.26429024
147494881,0.2645719
147804409,0.2653657
150771595,0.26569977
149169082,0.26679432
150740033,0.26777068
150740035,0.26777068
150740034,0.26777068
150494930,0.26834974
150494924,0.26834974
147541123,0.2686361
147664970,0.26915425
148691656,0.27004188
149510286,0.27013406
147218672,0.2706856
147996023,0.27093926
148760657,0.2710883
150264975,0.27233487
148561606,0.27300262
150641398,0.27305245
147577546,0.27321345
149096264,0.27321345
150035741,0.27374333
149905286,0.2741636
148965370,0.2741636
147365694,0.27417135
147710324,0.27465293
148458873,0.27470315
149104423,0.27565628
150657273,0.2759787
150149414,0.27605736
147874371,0.27641627
150163954,0.27672315
148351221,0.27672604
